station_uid,station_address,station_type_name,station_brand,station_model,connector_evse_id,station_owner_company_is_shopping_center,station_owner_company_show_advanced_services,station_owner_company_show_roaming,station_owner_company_show_map,plugs,sessions,totEnergy,totEnergyNotLocal,totSessions,totSessionsNotLocal,totCost,totPublicSessions,totPublicCost,totPublicEnergy
d23e08c3-a91c-404a-ac76-4951b976b9b0,Autostrada Adriatica,PARKING_LOT,alpitronic GmbH,HYC300_4_21_21_00_00,IT*F2X*EF2XITN5101*2,false,true,false,false,"[{'max_electric_power': 300000, 'max_voltage': 600, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 29, 'energy': 1216.166, 'date': '2024-01', 'cost': '827.00', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 23, 'energy': 723.414, 'date': '2024-02', 'cost': '491.90', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 40, 'energy': 1468.5720000000006, 'date': '2024-03', 'cost': '998.66', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 39, 'energy': 1439.1480000000001, 'date': '2024-04', 'cost': '978.63', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 59, 'energy': 1847.4290000000003, 'date': '2024-05', 'cost': '1256.23', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 74, 'energy': 2488.9090000000015, 'date': '2024-06', 'cost': '1716.46', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 145, 'energy': 5201.279, 'date': '2024-07', 'cost': '3536.95', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 127, 'energy': 4727.852999999999, 'date': '2024-08', 'cost': '3214.91', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 5, 'energy': 192.89600000000002, 'date': '2024-09', 'cost': '131.17', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",19305.665999999994,18889.01899999999,541,529,13151.91,541,13151.91,19305.665999999994
7a1547c3-fb9c-4501-bd08-7fd6b5747811,A26 - Autostrada dei Trafori,PARKING_LOT,EVTEC,10941.1A,IT*F2X*EF2XITX2151*2,false,true,false,false,"[{'max_electric_power': 62500, 'max_voltage': 500, 'power_type_id': 3, 'plug_type_id': 1, 'plug_format_id': 2, 'type': 'CHADEMO', 'format': 'CABLE'}]","[{'count': 3, 'energy': 50.983999999999995, 'date': '2024-01', 'cost': '28.05', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 2, 'energy': 27.719, 'date': '2024-03', 'cost': '15.24', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 5, 'energy': 113.376, 'date': '2024-04', 'cost': '62.35', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 5, 'energy': 52.228, 'date': '2024-05', 'cost': '28.71', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 10, 'energy': 131.515, 'date': '2024-06', 'cost': '72.33', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 8, 'energy': 141.03799999999998, 'date': '2024-07', 'cost': '77.59', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 7, 'energy': 97.82100000000001, 'date': '2024-08', 'cost': '53.79', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 1, 'energy': 11.384, 'date': '2024-09', 'cost': '6.26', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",626.065,626.065,41,41,344.32,41,344.32,626.065
f2664026-9cb4-4187-b52f-6259843c98ae,A1 - Autostrada del Sole,PARKING_LOT,alpitronic GmbH,HYC300_4_21_21_00_00,IT*F2X*EF2XITB5751*1,false,true,false,false,"[{'max_electric_power': 62500, 'max_voltage': 500, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 1, 'energy': 1.568, 'date': '2024-02', 'cost': None, 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 9, 'energy': 181.98600000000002, 'date': '2024-03', 'cost': '100.09', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 8, 'energy': 164.387, 'date': '2024-04', 'cost': '90.41', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 7, 'energy': 144.04500000000002, 'date': '2024-05', 'cost': '79.22', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 11, 'energy': 223.43, 'date': '2024-06', 'cost': '122.87', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 2, 'energy': 29.427, 'date': '2024-07', 'cost': '16.18', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 3, 'energy': 89.375, 'date': '2024-08', 'cost': '49.76', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",834.2180000000001,816.5580000000001,41,38,458.53,41,458.53,834.2180000000001
2b365f26-89da-4379-84de-44d414649c4f,A1 - Autostrada del Sole,PARKING_LOT,alpitronic GmbH,HYC400_6_21_21_00_00,IT*F2X*EF2XITA2103*1,false,true,false,false,"[{'max_electric_power': 400000, 'max_voltage': 800, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 1, 'energy': 0.376, 'date': '2024-06', 'cost': '0.00', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 90, 'energy': 3078.786, 'date': '2024-07', 'cost': '2071.92', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 117, 'energy': 3736.6890000000008, 'date': '2024-08', 'cost': '2547.68', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 6, 'energy': 201.20700000000002, 'date': '2024-09', 'cost': '136.81', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",7017.058000000002,6913.815000000002,214,209,4756.41,214,4756.41,7017.058000000002
8fb0a5fc-023d-4685-8efc-55a9e415d50f,Cambiami,PARKING_LOT,alpitronic GmbH,HYC300_4_21_21_00_00,IT*F2X*EF2XITCOLMI03*1,false,true,false,false,"[{'max_electric_power': 22000, 'max_voltage': 230, 'power_type_id': 2, 'plug_type_id': 20, 'plug_format_id': 1, 'type': 'TYPE 2', 'format': 'SOCKET'}]",[],0.0,0.0,0,0,0.0,0,0.0,0.0
a958f670-a859-47ee-97c2-620c012a310a,Autostrada del Sole,PARKING_LOT,alpitronic GmbH,HYC300_4_21_21_00_00,IT*F2X*EF2XITB0501*1,false,true,false,false,"[{'max_electric_power': 300000, 'max_voltage': 600, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 108, 'energy': 3364.4199999999987, 'date': '2024-01', 'cost': '2287.78', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 90, 'energy': 2718.188, 'date': '2024-02', 'cost': '1848.43', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 79, 'energy': 2547.0599999999986, 'date': '2024-03', 'cost': '1731.98', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 105, 'energy': 3168.7179999999994, 'date': '2024-04', 'cost': '2153.57', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 125, 'energy': 3863.294, 'date': '2024-05', 'cost': '2627.05', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 93, 'energy': 2827.0559999999996, 'date': '2024-06', 'cost': '1909.95', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 130, 'energy': 4285.115999999999, 'date': '2024-08', 'cost': '2919.44', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 9, 'energy': 237.44400000000002, 'date': '2024-09', 'cost': '161.47', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",23011.295999999962,22680.691999999955,739,725,15639.67,739,15639.67,23011.295999999962
531859e2-3c53-48a1-b0c2-e69d98d72bbe,A1 - Autostrada del Sole,PARKING_LOT,alpitronic GmbH,HYC400_6_21_21_00_00,IT*F2X*EF2XITA1004*1,false,true,false,false,"[{'max_electric_power': 400000, 'max_voltage': 800, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 1, 'energy': 30.609, 'date': '2024-07', 'cost': '20.81', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 60, 'energy': 1945.7570000000003, 'date': '2024-08', 'cost': '1306.17', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 3, 'energy': 104.371, 'date': '2024-09', 'cost': '70.98', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",2080.737,2055.8030000000003,64,63,1397.96,64,1397.96,2080.737
a84d9798-fb12-4d1f-99bb-192eade30a29,A4 Torino - Trieste,PARKING_LOT,alpitronic GmbH,HYC300_4_21_21_00_00,IT*F2X*EF2XITD1101*1,false,true,false,false,"[{'max_electric_power': 300000, 'max_voltage': 600, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 41, 'energy': 1029.788, 'date': '2024-01', 'cost': '700.22', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 48, 'energy': 1595.012, 'date': '2024-02', 'cost': '1084.60', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 43, 'energy': 1460.3250000000003, 'date': '2024-03', 'cost': '993.04', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 47, 'energy': 1266.757, 'date': '2024-04', 'cost': '861.35', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 63, 'energy': 1599.9360000000004, 'date': '2024-05', 'cost': '1087.97', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 65, 'energy': 1513.4750000000004, 'date': '2024-06', 'cost': '1029.79', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 47, 'energy': 987.5460000000002, 'date': '2024-07', 'cost': '673.49', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 57, 'energy': 1077.5979999999995, 'date': '2024-08', 'cost': '733.52', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 4, 'energy': 100.06200000000001, 'date': '2024-09', 'cost': '68.04', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",10630.499000000002,10475.486,415,409,7232.02,415,7232.02,10630.499000000002
6264fa69-f4dd-4843-8205-f62a6654416d,A26 Autostrada dei Trafori,PARKING_LOT,alpitronic GmbH,HYC300_4_21_21_00_00,IT*F2X*EF2XITX5102*1,false,true,false,false,"[{'max_electric_power': 300000, 'max_voltage': 600, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 59, 'energy': 1852.632, 'date': '2024-01', 'cost': '1259.81', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 66, 'energy': 1909.6099999999997, 'date': '2024-02', 'cost': '1253.83', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 66, 'energy': 2131.924000000001, 'date': '2024-03', 'cost': '1449.71', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 74, 'energy': 2137.38, 'date': '2024-04', 'cost': '1453.45', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 70, 'energy': 2206.308, 'date': '2024-05', 'cost': '1447.89', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 47, 'energy': 1301.7839999999997, 'date': '2024-06', 'cost': '1184.03', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 118, 'energy': 3690.036, 'date': '2024-07', 'cost': '2791.54', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 108, 'energy': 2837.5120000000015, 'date': '2024-08', 'cost': '1929.52', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 14, 'energy': 351.79999999999995, 'date': '2024-09', 'cost': '239.23', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",18418.986000000008,17876.604000000007,622,603,13009.01,622,13009.01,18418.986000000008
4a8ec9f0-9124-48f6-8200-b65da07ed04b,A26 - Autostrada dei Trafori,PARKING_LOT,alpitronic GmbH,HYC300_4_21_21_00_00,IT*F2X*EF2XITX2001*2,false,true,false,false,"[{'max_electric_power': 300000, 'max_voltage': 600, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 91, 'energy': 2572.7520000000004, 'date': '2024-01', 'cost': '1749.44', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 68, 'energy': 2271.2960000000007, 'date': '2024-02', 'cost': '1544.48', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 70, 'energy': 2214.0440000000003, 'date': '2024-03', 'cost': '1505.52', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 118, 'energy': 3671.1079999999984, 'date': '2024-04', 'cost': '2496.37', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 137, 'energy': 4596.279999999999, 'date': '2024-05', 'cost': '3125.47', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 154, 'energy': 4552.704, 'date': '2024-06', 'cost': '3095.81', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 237, 'energy': 7905.959999999999, 'date': '2024-07', 'cost': '5378.72', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 182, 'energy': 6196.219999999998, 'date': '2024-08', 'cost': '4214.61', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 15, 'energy': 490.816, 'date': '2024-09', 'cost': '333.75', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",34471.18000000003,33988.930000000015,1072,1054,23453.58,1072,23453.58,34471.18000000003
b1389e96-522c-4a24-8d7b-70b5ac0344a8,Autostrada del Sole,PARKING_LOT,EVTEC,10941.1A,IT*F2X*EF2XITB4551*1,false,true,false,false,"[{'max_electric_power': 62500, 'max_voltage': 500, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 21, 'energy': 474.35200000000003, 'date': '2024-01', 'cost': '260.81', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 10, 'energy': 196.95599999999996, 'date': '2024-02', 'cost': '108.33', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 12, 'energy': 300.84400000000005, 'date': '2024-03', 'cost': '165.45', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 29, 'energy': 635.9290000000001, 'date': '2024-04', 'cost': '349.79', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 33, 'energy': 662.958, 'date': '2024-05', 'cost': '364.60', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 32, 'energy': 696.7780000000001, 'date': '2024-06', 'cost': '383.23', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 50, 'energy': 991.935, 'date': '2024-07', 'cost': '545.57', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 54, 'energy': 985.3699999999999, 'date': '2024-08', 'cost': '541.91', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 11, 'energy': 190.757, 'date': '2024-09', 'cost': '104.91', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",5135.878999999996,5079.286999999997,252,249,2831.74,252,2831.74,5135.878999999996
fe01af77-ad39-4ad9-80bf-322d7c02a4a9,A1 - Autostrada del Sole,PARKING_LOT,EVTEC,10941.0B,IT*F2X*EF2XITA2151*2,false,true,false,false,"[{'max_electric_power': 62500, 'max_voltage': 500, 'power_type_id': 3, 'plug_type_id': 1, 'plug_format_id': 2, 'type': 'CHADEMO', 'format': 'CABLE'}]","[{'count': 14, 'energy': 190.02499999999998, 'date': '2024-01', 'cost': '104.50', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 7, 'energy': 122.517, 'date': '2024-02', 'cost': '67.38', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 10, 'energy': 196.48600000000002, 'date': '2024-03', 'cost': '108.07', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 6, 'energy': 72.606, 'date': '2024-04', 'cost': '39.94', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 13, 'energy': 223.766, 'date': '2024-05', 'cost': '123.08', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 5, 'energy': 76.929, 'date': '2024-06', 'cost': '42.31', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 12, 'energy': 194.722, 'date': '2024-07', 'cost': '107.09', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 12, 'energy': 178.359, 'date': '2024-08', 'cost': '98.11', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 1, 'energy': 18.031, 'date': '2024-09', 'cost': '9.92', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",1273.4409999999998,1256.9259999999997,80,79,700.4,80,700.4,1273.4409999999998
d85cb1c8-43f5-44f0-b02a-5a7db54577df,A13 Bologna - Padova,PARKING_LOT,alpitronic GmbH,HYC400_6_21_21_00_00,IT*F2X*EF2XITM2104*2,false,true,false,false,"[{'max_electric_power': 400000, 'max_voltage': 800, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 1, 'energy': 0.773, 'date': '2024-06', 'cost': '0.00', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 25, 'energy': 784.174, 'date': '2024-07', 'cost': '533.23', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 48, 'energy': 1829.8399999999997, 'date': '2024-08', 'cost': '1245.34', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 4, 'energy': 181.66000000000003, 'date': '2024-09', 'cost': '123.53', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",2796.4470000000006,2795.6740000000004,78,77,1902.1,78,1902.1,2796.4470000000006
eee32ee6-f0a5-4823-aa90-bc3449e2245f,A14 - Autostrada Adriatica,PARKING_LOT,alpitronic GmbH,HYC300_4_21_21_00_00,IT*F2X*EF2XITO2151*3,false,true,false,false,"[{'max_electric_power': 22000, 'max_voltage': 230, 'power_type_id': 2, 'plug_type_id': 20, 'plug_format_id': 1, 'type': 'TYPE 2', 'format': 'SOCKET'}]","[{'count': 1, 'energy': 3.564, 'date': '2024-01', 'cost': '1.60', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 2, 'energy': 5.0649999999999995, 'date': '2024-02', 'cost': '2.28', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 2, 'energy': 3.912, 'date': '2024-03', 'cost': '1.76', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 4, 'energy': 10.888, 'date': '2024-04', 'cost': '4.89', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 1, 'energy': 1.798, 'date': '2024-05', 'cost': '0.81', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 3, 'energy': 9.742, 'date': '2024-06', 'cost': '4.38', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 4, 'energy': 12.963000000000001, 'date': '2024-07', 'cost': '5.82', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",47.932,47.932,17,17,21.54,17,21.54,47.932
